ID,Все 18+_TVR,Канал_ПЕРВЫЙ КАНАЛ,Канал_РЕН ТВ,Канал_РОССИЯ 1,Канал_СТС,Канал_ТНТ,day,year,month,hour,holidays
65100,0.16,0,0,0,1,0,9,2020,9,17,1
65101,0.2,0,0,0,1,0,9,2020,9,18,1
65102,0.26,0,0,0,1,0,9,2020,9,19,1
65103,0.62,0,0,0,1,0,9,2020,9,20,1
65104,0.79,0,0,0,1,0,9,2020,9,21,1
65105,1.3,0,0,0,1,0,9,2020,9,22,1
65106,1.09,0,0,0,1,0,9,2020,9,23,1
65107,0.74,0,0,0,1,0,10,2020,9,0,0
65108,0.68,0,0,0,1,0,10,2020,9,1,0
65109,0.64,0,0,0,1,0,10,2020,9,2,0
65110,0.09,0,0,0,1,0,10,2020,9,3,0
65111,0.07,0,0,0,1,0,10,2020,9,4,0
65112,0.61,0,1,0,0,0,9,2020,9,5,1
65113,0.64,0,1,0,0,0,9,2020,9,6,1
65114,0.35,0,1,0,0,0,9,2020,9,7,1
65115,0.55,0,1,0,0,0,9,2020,9,8,1
65116,0.6,0,1,0,0,0,9,2020,9,9,1
65117,0.26,0,1,0,0,0,9,2020,9,10,1
65118,0.53,0,1,0,0,0,9,2020,9,11,1
65119,0.26,0,1,0,0,0,9,2020,9,12,1
65120,0.55,0,1,0,0,0,9,2020,9,13,1
65121,1.03,0,1,0,0,0,9,2020,9,14,1
65122,0.92,0,1,0,0,0,9,2020,9,15,1
65123,1.1,0,1,0,0,0,9,2020,9,16,1
65124,1.33,0,1,0,0,0,9,2020,9,17,1
65125,1.44,0,1,0,0,0,9,2020,9,18,1
65126,1.52,0,1,0,0,0,9,2020,9,19,1
65127,1.5,0,1,0,0,0,9,2020,9,20,1
65128,2.1,0,1,0,0,0,9,2020,9,21,1
65129,2.27,0,1,0,0,0,9,2020,9,22,1
65130,1.82,0,1,0,0,0,9,2020,9,23,1
65131,1.59,0,1,0,0,0,10,2020,9,0,0
65132,1.05,0,1,0,0,0,10,2020,9,1,0
65133,0.95,0,1,0,0,0,10,2020,9,2,0
65134,0.29,0,1,0,0,0,10,2020,9,3,0
65135,0.53,0,1,0,0,0,10,2020,9,4,0
65136,0.41,0,0,0,0,1,9,2020,9,5,1
65137,0.44,0,0,0,0,1,9,2020,9,6,1
65138,0.52,0,0,0,0,1,9,2020,9,7,1
65139,0.33,0,0,0,0,1,9,2020,9,8,1
65140,0.87,0,0,0,0,1,9,2020,9,9,1
65141,1.19,0,0,0,0,1,9,2020,9,10,1
65142,1.24,0,0,0,0,1,9,2020,9,11,1
65143,0.42,0,0,0,0,1,9,2020,9,12,1
65144,0.13,0,0,0,0,1,9,2020,9,13,1
65145,0.33,0,0,0,0,1,9,2020,9,14,1
65146,0.54,0,0,0,0,1,9,2020,9,15,1
65147,0.32,0,0,0,0,1,9,2020,9,16,1
65148,0.54,0,0,0,0,1,9,2020,9,17,1
65149,0.66,0,0,0,0,1,9,2020,9,18,1
65150,0.39,0,0,0,0,1,9,2020,9,19,1
65151,0.89,0,0,0,0,1,9,2020,9,20,1
65152,1.5,0,0,0,0,1,9,2020,9,21,1
65153,2.56,0,0,0,0,1,9,2020,9,22,1
65154,1.17,0,0,0,0,1,9,2020,9,23,1
65155,0.95,0,0,0,0,1,10,2020,9,0,0
65156,0.51,0,0,0,0,1,10,2020,9,1,0
65157,0.02,0,0,0,0,1,10,2020,9,2,0
65158,0.09,0,0,0,0,1,10,2020,9,3,0
65159,0.14,0,0,0,0,1,10,2020,9,4,0
65160,0.19,1,0,0,0,0,10,2020,9,5,0
65161,0.49,1,0,0,0,0,10,2020,9,6,0
65162,1.04,1,0,0,0,0,10,2020,9,7,0
65163,1.97,1,0,0,0,0,10,2020,9,8,0
65164,1.79,1,0,0,0,0,10,2020,9,9,0
65165,0.53,1,0,0,0,0,10,2020,9,10,0
65166,1.11,1,0,0,0,0,10,2020,9,11,0
65167,1.32,1,0,0,0,0,10,2020,9,12,0
65168,1.44,1,0,0,0,0,10,2020,9,13,0
65169,1.01,1,0,0,0,0,10,2020,9,14,0
65170,1.13,1,0,0,0,0,10,2020,9,15,0
65171,0.86,1,0,0,0,0,10,2020,9,16,0
65172,1.25,1,0,0,0,0,10,2020,9,17,0
65173,1.85,1,0,0,0,0,10,2020,9,18,0
65174,2.79,1,0,0,0,0,10,2020,9,19,0
65175,3.3,1,0,0,0,0,10,2020,9,20,0
65176,3.18,1,0,0,0,0,10,2020,9,21,0
65177,3.03,1,0,0,0,0,10,2020,9,22,0
65178,2.45,1,0,0,0,0,10,2020,9,23,0
65179,1.12,1,0,0,0,0,11,2020,9,0,0
65180,0.5,1,0,0,0,0,11,2020,9,1,0
65181,0.4,1,0,0,0,0,11,2020,9,2,0
65182,0.37,1,0,0,0,0,11,2020,9,3,0
65183,0.12,1,0,0,0,0,11,2020,9,4,0
65184,0.28,0,0,1,0,0,10,2020,9,5,0
65185,1.12,0,0,1,0,0,10,2020,9,6,0
65186,1.14,0,0,1,0,0,10,2020,9,7,0
65187,1.72,0,0,1,0,0,10,2020,9,8,0
65188,1.96,0,0,1,0,0,10,2020,9,9,0
65189,2.09,0,0,1,0,0,10,2020,9,10,0
65190,1.42,0,0,1,0,0,10,2020,9,11,0
65191,1.27,0,0,1,0,0,10,2020,9,12,0
65192,1.42,0,0,1,0,0,10,2020,9,13,0
65193,1.47,0,0,1,0,0,10,2020,9,14,0
65194,2.13,0,0,1,0,0,10,2020,9,15,0
65195,2.63,0,0,1,0,0,10,2020,9,16,0
65196,3.06,0,0,1,0,0,10,2020,9,17,0
65197,3.06,0,0,1,0,0,10,2020,9,18,0
65198,3.54,0,0,1,0,0,10,2020,9,19,0
65199,4.48,0,0,1,0,0,10,2020,9,20,0
65200,3.7,0,0,1,0,0,10,2020,9,21,0
65201,1.93,0,0,1,0,0,10,2020,9,22,0
65202,2.19,0,0,1,0,0,10,2020,9,23,0
65203,1.52,0,0,1,0,0,11,2020,9,0,0
65204,0.82,0,0,1,0,0,11,2020,9,1,0
65205,0.2,0,0,1,0,0,11,2020,9,2,0
65206,0.07,0,0,1,0,0,11,2020,9,3,0
65207,0.1,0,0,1,0,0,11,2020,9,4,0
65208,0.04,0,0,0,1,0,10,2020,9,5,0
65209,0.1,0,0,0,1,0,10,2020,9,6,0
65210,0.04,0,0,0,1,0,10,2020,9,7,0
65211,0.0,0,0,0,1,0,10,2020,9,8,0
65212,0.16,0,0,0,1,0,10,2020,9,9,0
65213,0.4,0,0,0,1,0,10,2020,9,10,0
65214,0.68,0,0,0,1,0,10,2020,9,11,0
65215,0.43,0,0,0,1,0,10,2020,9,12,0
65216,0.39,0,0,0,1,0,10,2020,9,13,0
65217,0.23,0,0,0,1,0,10,2020,9,14,0
65218,0.39,0,0,0,1,0,10,2020,9,15,0
65219,0.59,0,0,0,1,0,10,2020,9,16,0
65220,0.1,0,0,0,1,0,10,2020,9,17,0
65221,0.46,0,0,0,1,0,10,2020,9,18,0
65222,0.52,0,0,0,1,0,10,2020,9,19,0
65223,1.02,0,0,0,1,0,10,2020,9,20,0
65224,1.65,0,0,0,1,0,10,2020,9,21,0
65225,2.15,0,0,0,1,0,10,2020,9,22,0
65226,1.25,0,0,0,1,0,10,2020,9,23,0
65227,0.68,0,0,0,1,0,11,2020,9,0,0
65228,0.59,0,0,0,1,0,11,2020,9,1,0
65229,0.22,0,0,0,1,0,11,2020,9,2,0
65230,0.0,0,0,0,1,0,11,2020,9,3,0
65231,0.0,0,0,0,1,0,11,2020,9,4,0
65232,0.09,0,1,0,0,0,10,2020,9,5,0
65233,0.16,0,1,0,0,0,10,2020,9,6,0
65234,0.31,0,1,0,0,0,10,2020,9,7,0
65235,0.61,0,1,0,0,0,10,2020,9,8,0
65236,0.5,0,1,0,0,0,10,2020,9,9,0
65237,0.55,0,1,0,0,0,10,2020,9,10,0
65238,0.47,0,1,0,0,0,10,2020,9,11,0
65239,0.55,0,1,0,0,0,10,2020,9,12,0
65240,0.51,0,1,0,0,0,10,2020,9,13,0
65241,0.75,0,1,0,0,0,10,2020,9,14,0
65242,0.68,0,1,0,0,0,10,2020,9,15,0
65243,0.83,0,1,0,0,0,10,2020,9,16,0
65244,1.36,0,1,0,0,0,10,2020,9,17,0
65245,1.1,0,1,0,0,0,10,2020,9,18,0
65246,0.92,0,1,0,0,0,10,2020,9,19,0
65247,1.61,0,1,0,0,0,10,2020,9,20,0
65248,2.02,0,1,0,0,0,10,2020,9,21,0
65249,1.18,0,1,0,0,0,10,2020,9,22,0
65250,0.25,0,1,0,0,0,10,2020,9,23,0
65251,0.41,0,1,0,0,0,11,2020,9,0,0
65252,0.16,0,1,0,0,0,11,2020,9,1,0
65253,0.24,0,1,0,0,0,11,2020,9,2,0
65254,0.06,0,1,0,0,0,11,2020,9,3,0
65255,0.06,0,1,0,0,0,11,2020,9,4,0
65256,0.33,0,0,0,0,1,10,2020,9,5,0
65257,0.28,0,0,0,0,1,10,2020,9,6,0
65258,0.27,0,0,0,0,1,10,2020,9,7,0
65259,0.11,0,0,0,0,1,10,2020,9,8,0
65260,1.15,0,0,0,0,1,10,2020,9,9,0
65261,0.94,0,0,0,0,1,10,2020,9,10,0
65262,0.83,0,0,0,0,1,10,2020,9,11,0
65263,0.55,0,0,0,0,1,10,2020,9,12,0
65264,0.01,0,0,0,0,1,10,2020,9,13,0
65265,0.08,0,0,0,0,1,10,2020,9,14,0
65266,0.14,0,0,0,0,1,10,2020,9,15,0
65267,0.1,0,0,0,0,1,10,2020,9,16,0
65268,0.13,0,0,0,0,1,10,2020,9,17,0
65269,0.48,0,0,0,0,1,10,2020,9,18,0
65270,0.84,0,0,0,0,1,10,2020,9,19,0
65271,1.43,0,0,0,0,1,10,2020,9,20,0
65272,1.79,0,0,0,0,1,10,2020,9,21,0
65273,1.82,0,0,0,0,1,10,2020,9,22,0
65274,1.14,0,0,0,0,1,10,2020,9,23,0
65275,1.18,0,0,0,0,1,11,2020,9,0,0
65276,0.98,0,0,0,0,1,11,2020,9,1,0
65277,0.52,0,0,0,0,1,11,2020,9,2,0
65278,0.28,0,0,0,0,1,11,2020,9,3,0
65279,0.13,0,0,0,0,1,11,2020,9,4,0
65280,0.01,1,0,0,0,0,11,2020,9,5,0
65281,0.96,1,0,0,0,0,11,2020,9,6,0
65282,1.7,1,0,0,0,0,11,2020,9,7,0
65283,1.12,1,0,0,0,0,11,2020,9,8,0
65284,1.09,1,0,0,0,0,11,2020,9,9,0
65285,0.84,1,0,0,0,0,11,2020,9,10,0
65286,1.83,1,0,0,0,0,11,2020,9,11,0
65287,1.83,1,0,0,0,0,11,2020,9,12,0
65288,1.69,1,0,0,0,0,11,2020,9,13,0
65289,1.63,1,0,0,0,0,11,2020,9,14,0
65290,1.45,1,0,0,0,0,11,2020,9,15,0
65291,1.3,1,0,0,0,0,11,2020,9,16,0
65292,1.97,1,0,0,0,0,11,2020,9,17,0
65293,2.69,1,0,0,0,0,11,2020,9,18,0
65294,3.58,1,0,0,0,0,11,2020,9,19,0
65295,3.18,1,0,0,0,0,11,2020,9,20,0
65296,3.78,1,0,0,0,0,11,2020,9,21,0
65297,3.94,1,0,0,0,0,11,2020,9,22,0
65298,3.04,1,0,0,0,0,11,2020,9,23,0
65299,0.22,0,0,1,0,0,11,2020,9,5,0
65300,1.09,0,0,1,0,0,11,2020,9,6,0
65301,1.71,0,0,1,0,0,11,2020,9,7,0
65302,1.92,0,0,1,0,0,11,2020,9,8,0
65303,1.4,0,0,1,0,0,11,2020,9,9,0
65304,2.17,0,0,1,0,0,11,2020,9,10,0
65305,2.35,0,0,1,0,0,11,2020,9,11,0
65306,1.75,0,0,1,0,0,11,2020,9,12,0
65307,1.46,0,0,1,0,0,11,2020,9,13,0
65308,1.88,0,0,1,0,0,11,2020,9,14,0
65309,2.18,0,0,1,0,0,11,2020,9,15,0
65310,2.59,0,0,1,0,0,11,2020,9,16,0
65311,1.69,0,0,1,0,0,11,2020,9,17,0
65312,2.5,0,0,1,0,0,11,2020,9,18,0
65313,3.23,0,0,1,0,0,11,2020,9,19,0
65314,4.17,0,0,1,0,0,11,2020,9,20,0
65315,2.59,0,0,1,0,0,11,2020,9,21,0
65316,2.76,0,0,1,0,0,11,2020,9,22,0
65317,2.3,0,0,1,0,0,11,2020,9,23,0
65318,0.07,0,0,0,1,0,11,2020,9,5,0
65319,0.18,0,0,0,1,0,11,2020,9,6,0
65320,0.05,0,0,0,1,0,11,2020,9,7,0
65321,0.03,0,0,0,1,0,11,2020,9,8,0
65322,0.21,0,0,0,1,0,11,2020,9,9,0
65323,0.2,0,0,0,1,0,11,2020,9,10,0
65324,0.5,0,0,0,1,0,11,2020,9,11,0
65325,0.21,0,0,0,1,0,11,2020,9,12,0
65326,0.16,0,0,0,1,0,11,2020,9,13,0
65327,0.21,0,0,0,1,0,11,2020,9,14,0
65328,0.2,0,0,0,1,0,11,2020,9,15,0
65329,0.55,0,0,0,1,0,11,2020,9,16,0
65330,1.23,0,0,0,1,0,11,2020,9,17,0
65331,2.34,0,0,0,1,0,11,2020,9,18,0
65332,2.14,0,0,0,1,0,11,2020,9,19,0
65333,1.65,0,0,0,1,0,11,2020,9,20,0
65334,1.22,0,0,0,1,0,11,2020,9,21,0
65335,1.72,0,0,0,1,0,11,2020,9,22,0
65336,2.08,0,0,0,1,0,11,2020,9,23,0
65337,0.33,0,1,0,0,0,11,2020,9,5,0
65338,0.16,0,1,0,0,0,11,2020,9,6,0
65339,0.27,0,1,0,0,0,11,2020,9,7,0
65340,0.56,0,1,0,0,0,11,2020,9,8,0
65341,0.2,0,1,0,0,0,11,2020,9,9,0
65342,0.37,0,1,0,0,0,11,2020,9,10,0
65343,0.48,0,1,0,0,0,11,2020,9,11,0
65344,0.42,0,1,0,0,0,11,2020,9,12,0
65345,0.91,0,1,0,0,0,11,2020,9,13,0
65346,1.47,0,1,0,0,0,11,2020,9,14,0
65347,1.75,0,1,0,0,0,11,2020,9,15,0
65348,1.8,0,1,0,0,0,11,2020,9,16,0
65349,1.25,0,1,0,0,0,11,2020,9,17,0
65350,1.11,0,1,0,0,0,11,2020,9,18,0
65351,0.69,0,1,0,0,0,11,2020,9,19,0
65352,0.59,0,1,0,0,0,11,2020,9,20,0
65353,0.7,0,1,0,0,0,11,2020,9,21,0
65354,1.05,0,1,0,0,0,11,2020,9,22,0
65355,1.53,0,1,0,0,0,11,2020,9,23,0
65356,0.09,0,0,0,0,1,11,2020,9,5,0
65357,0.28,0,0,0,0,1,11,2020,9,6,0
65358,0.25,0,0,0,0,1,11,2020,9,7,0
65359,0.25,0,0,0,0,1,11,2020,9,8,0
65360,1.0,0,0,0,0,1,11,2020,9,9,0
65361,1.48,0,0,0,0,1,11,2020,9,10,0
65362,1.18,0,0,0,0,1,11,2020,9,11,0
65363,0.78,0,0,0,0,1,11,2020,9,12,0
65364,0.39,0,0,0,0,1,11,2020,9,13,0
65365,0.38,0,0,0,0,1,11,2020,9,14,0
65366,0.76,0,0,0,0,1,11,2020,9,15,0
65367,0.59,0,0,0,0,1,11,2020,9,16,0
65368,0.96,0,0,0,0,1,11,2020,9,17,0
65369,0.91,0,0,0,0,1,11,2020,9,18,0
65370,0.24,0,0,0,0,1,11,2020,9,19,0
65371,0.85,0,0,0,0,1,11,2020,9,20,0
65372,1.96,0,0,0,0,1,11,2020,9,21,0
65373,1.59,0,0,0,0,1,11,2020,9,22,0
65374,1.27,0,0,0,0,1,11,2020,9,23,0
65375,0.88,1,0,0,0,0,13,2020,9,0,1
65376,0.47,1,0,0,0,0,13,2020,9,1,1
65377,0.58,1,0,0,0,0,13,2020,9,2,1
65378,0.1,1,0,0,0,0,13,2020,9,3,1
65379,0.08,1,0,0,0,0,13,2020,9,4,1
65380,1.96,0,0,1,0,0,13,2020,9,0,1
65381,1.46,0,0,1,0,0,13,2020,9,1,1
65382,0.68,0,0,1,0,0,13,2020,9,2,1
65383,0.73,0,0,1,0,0,13,2020,9,3,1
65384,0.43,0,0,1,0,0,13,2020,9,4,1
65385,0.52,0,0,0,1,0,13,2020,9,0,1
65386,0.49,0,0,0,1,0,13,2020,9,1,1
65387,0.33,0,0,0,1,0,13,2020,9,2,1
65388,0.11,0,0,0,1,0,13,2020,9,3,1
65389,0.0,0,0,0,1,0,13,2020,9,4,1
65390,0.87,0,1,0,0,0,13,2020,9,0,1
65391,0.23,0,1,0,0,0,13,2020,9,1,1
65392,0.15,0,1,0,0,0,13,2020,9,2,1
65393,0.4,0,1,0,0,0,13,2020,9,3,1
65394,0.82,0,1,0,0,0,13,2020,9,4,1
65395,1.92,0,0,0,0,1,13,2020,9,0,1
65396,1.11,0,0,0,0,1,13,2020,9,1,1
65397,0.53,0,0,0,0,1,13,2020,9,2,1
65398,0.56,0,0,0,0,1,13,2020,9,3,1
65399,0.22,0,0,0,0,1,13,2020,9,4,1
65400,0.38,1,0,0,0,0,13,2020,9,5,1
65401,0.15,1,0,0,0,0,13,2020,9,6,1
65402,0.31,1,0,0,0,0,13,2020,9,7,1
65403,0.23,1,0,0,0,0,13,2020,9,8,1
65404,1.48,1,0,0,0,0,13,2020,9,9,1
65405,2.97,1,0,0,0,0,13,2020,9,10,1
65406,2.4,1,0,0,0,0,13,2020,9,11,1
65407,2.15,1,0,0,0,0,13,2020,9,12,1
65408,2.49,1,0,0,0,0,13,2020,9,13,1
65409,1.54,1,0,0,0,0,13,2020,9,14,1
65410,1.84,1,0,0,0,0,13,2020,9,15,1
65411,2.04,1,0,0,0,0,13,2020,9,16,1
65412,1.62,1,0,0,0,0,13,2020,9,17,1
65413,2.88,1,0,0,0,0,13,2020,9,18,1
65414,3.08,1,0,0,0,0,13,2020,9,19,1
65415,3.46,1,0,0,0,0,13,2020,9,20,1
65416,2.43,1,0,0,0,0,13,2020,9,21,1
65417,3.52,1,0,0,0,0,13,2020,9,22,1
65418,3.34,1,0,0,0,0,13,2020,9,23,1
65419,0.1,0,0,1,0,0,13,2020,9,5,1
65420,0.06,0,0,1,0,0,13,2020,9,6,1
65421,0.04,0,0,1,0,0,13,2020,9,7,1
65422,0.94,0,0,1,0,0,13,2020,9,8,1
65423,1.53,0,0,1,0,0,13,2020,9,9,1
65424,2.43,0,0,1,0,0,13,2020,9,10,1
65425,2.19,0,0,1,0,0,13,2020,9,11,1
65426,2.21,0,0,1,0,0,13,2020,9,12,1
65427,2.39,0,0,1,0,0,13,2020,9,13,1
65428,2.34,0,0,1,0,0,13,2020,9,14,1
65429,2.27,0,0,1,0,0,13,2020,9,15,1
65430,2.39,0,0,1,0,0,13,2020,9,16,1
65431,2.16,0,0,1,0,0,13,2020,9,17,1
65432,3.39,0,0,1,0,0,13,2020,9,18,1
65433,3.89,0,0,1,0,0,13,2020,9,19,1
65434,4.08,0,0,1,0,0,13,2020,9,20,1
65435,4.33,0,0,1,0,0,13,2020,9,21,1
65436,4.36,0,0,1,0,0,13,2020,9,22,1
65437,3.32,0,0,1,0,0,13,2020,9,23,1
65438,0.01,0,0,0,1,0,13,2020,9,5,1
65439,0.0,0,0,0,1,0,13,2020,9,6,1
65440,0.09,0,0,0,1,0,13,2020,9,7,1
65441,0.69,0,0,0,1,0,13,2020,9,8,1
65442,0.24,0,0,0,1,0,13,2020,9,9,1
65443,0.34,0,0,0,1,0,13,2020,9,10,1
65444,0.88,0,0,0,1,0,13,2020,9,11,1
65445,1.69,0,0,0,1,0,13,2020,9,12,1
65446,2.01,0,0,0,1,0,13,2020,9,13,1
65447,2.42,0,0,0,1,0,13,2020,9,14,1
65448,2.28,0,0,0,1,0,13,2020,9,15,1
65449,1.92,0,0,0,1,0,13,2020,9,16,1
65450,1.92,0,0,0,1,0,13,2020,9,17,1
65451,2.39,0,0,0,1,0,13,2020,9,18,1
65452,2.47,0,0,0,1,0,13,2020,9,19,1
65453,2.22,0,0,0,1,0,13,2020,9,20,1
65454,1.71,0,0,0,1,0,13,2020,9,21,1
65455,1.53,0,0,0,1,0,13,2020,9,22,1
65456,1.16,0,0,0,1,0,13,2020,9,23,1
65457,0.61,0,1,0,0,0,13,2020,9,5,1
65458,0.46,0,1,0,0,0,13,2020,9,6,1
65459,0.47,0,1,0,0,0,13,2020,9,7,1
65460,0.28,0,1,0,0,0,13,2020,9,8,1
65461,0.51,0,1,0,0,0,13,2020,9,9,1
65462,0.47,0,1,0,0,0,13,2020,9,10,1
65463,0.5,0,1,0,0,0,13,2020,9,11,1
65464,0.45,0,1,0,0,0,13,2020,9,12,1
65465,0.51,0,1,0,0,0,13,2020,9,13,1
65466,0.58,0,1,0,0,0,13,2020,9,14,1
65467,0.34,0,1,0,0,0,13,2020,9,15,1
65468,0.44,0,1,0,0,0,13,2020,9,16,1
65469,0.15,0,1,0,0,0,13,2020,9,17,1
65470,0.53,0,1,0,0,0,13,2020,9,18,1
65471,0.63,0,1,0,0,0,13,2020,9,19,1
65472,1.41,0,1,0,0,0,13,2020,9,20,1
65473,1.91,0,1,0,0,0,13,2020,9,21,1
65474,1.76,0,1,0,0,0,13,2020,9,22,1
65475,0.95,0,1,0,0,0,13,2020,9,23,1
65476,0.14,0,0,0,0,1,13,2020,9,5,1
65477,0.06,0,0,0,0,1,13,2020,9,6,1
65478,0.02,0,0,0,0,1,13,2020,9,7,1
65479,0.0,0,0,0,0,1,13,2020,9,8,1
65480,0.49,0,0,0,0,1,13,2020,9,9,1
65481,0.22,0,0,0,0,1,13,2020,9,10,1
65482,0.16,0,0,0,0,1,13,2020,9,11,1
65483,0.15,0,0,0,0,1,13,2020,9,12,1
65484,0.36,0,0,0,0,1,13,2020,9,13,1
65485,0.8,0,0,0,0,1,13,2020,9,14,1
65486,1.17,0,0,0,0,1,13,2020,9,15,1
65487,0.93,0,0,0,0,1,13,2020,9,16,1
65488,0.74,0,0,0,0,1,13,2020,9,17,1
65489,1.19,0,0,0,0,1,13,2020,9,18,1
65490,1.53,0,0,0,0,1,13,2020,9,19,1
65491,2.45,0,0,0,0,1,13,2020,9,20,1
65492,2.92,0,0,0,0,1,13,2020,9,21,1
65493,2.06,0,0,0,0,1,13,2020,9,22,1
65494,1.28,0,0,0,0,1,13,2020,9,23,1
65495,1.12,1,0,0,0,0,15,2020,9,0,0
65496,0.26,1,0,0,0,0,15,2020,9,1,0
65497,0.07,1,0,0,0,0,15,2020,9,2,0
65498,0.06,1,0,0,0,0,15,2020,9,3,0
65499,0.08,1,0,0,0,0,15,2020,9,4,0
65500,2.0,0,0,1,0,0,15,2020,9,0,0
65501,1.26,0,0,1,0,0,15,2020,9,1,0
65502,0.35,0,0,1,0,0,15,2020,9,2,0
65503,0.11,0,0,1,0,0,15,2020,9,3,0
65504,0.06,0,0,1,0,0,15,2020,9,4,0
65505,0.98,0,0,0,1,0,15,2020,9,0,0
65506,0.26,0,0,0,1,0,15,2020,9,1,0
65507,0.16,0,0,0,1,0,15,2020,9,2,0
65508,0.0,0,0,0,1,0,15,2020,9,3,0
65509,0.0,0,0,0,1,0,15,2020,9,4,0
65510,0.68,0,1,0,0,0,15,2020,9,0,0
65511,0.32,0,1,0,0,0,15,2020,9,1,0
65512,0.19,0,1,0,0,0,15,2020,9,2,0
65513,0.01,0,1,0,0,0,15,2020,9,3,0
65514,0.03,0,1,0,0,0,15,2020,9,4,0
65515,0.92,0,0,0,0,1,15,2020,9,0,0
65516,0.88,0,0,0,0,1,15,2020,9,1,0
65517,0.71,0,0,0,0,1,15,2020,9,2,0
65518,0.67,0,0,0,0,1,15,2020,9,3,0
65519,0.31,0,0,0,0,1,15,2020,9,4,0
65520,0.18,1,0,0,0,0,15,2020,9,5,0
65521,1.01,1,0,0,0,0,15,2020,9,6,0
65522,1.85,1,0,0,0,0,15,2020,9,7,0
65523,1.1,1,0,0,0,0,15,2020,9,8,0
65524,1.07,1,0,0,0,0,15,2020,9,9,0
65525,1.02,1,0,0,0,0,15,2020,9,10,0
65526,1.58,1,0,0,0,0,15,2020,9,11,0
65527,1.18,1,0,0,0,0,15,2020,9,12,0
65528,1.25,1,0,0,0,0,15,2020,9,13,0
65529,1.02,1,0,0,0,0,15,2020,9,14,0
65530,0.78,1,0,0,0,0,15,2020,9,15,0
65531,1.33,1,0,0,0,0,15,2020,9,16,0
65532,1.86,1,0,0,0,0,15,2020,9,17,0
65533,1.94,1,0,0,0,0,15,2020,9,18,0
65534,2.95,1,0,0,0,0,15,2020,9,19,0
65535,3.12,1,0,0,0,0,15,2020,9,20,0
65536,5.49,1,0,0,0,0,15,2020,9,21,0
65537,5.06,1,0,0,0,0,15,2020,9,22,0
65538,1.96,1,0,0,0,0,15,2020,9,23,0
65539,0.87,1,0,0,0,0,16,2020,9,0,0
65540,0.52,1,0,0,0,0,16,2020,9,1,0
65541,0.13,1,0,0,0,0,16,2020,9,2,0
65542,0.13,1,0,0,0,0,16,2020,9,3,0
65543,0.19,1,0,0,0,0,16,2020,9,4,0
65544,0.52,0,0,1,0,0,15,2020,9,5,0
65545,1.27,0,0,1,0,0,15,2020,9,6,0
65546,1.34,0,0,1,0,0,15,2020,9,7,0
65547,1.29,0,0,1,0,0,15,2020,9,8,0
65548,1.24,0,0,1,0,0,15,2020,9,9,0
65549,1.79,0,0,1,0,0,15,2020,9,10,0
65550,1.24,0,0,1,0,0,15,2020,9,11,0
65551,1.17,0,0,1,0,0,15,2020,9,12,0
65552,0.93,0,0,1,0,0,15,2020,9,13,0
65553,1.26,0,0,1,0,0,15,2020,9,14,0
65554,1.87,0,0,1,0,0,15,2020,9,15,0
65555,2.51,0,0,1,0,0,15,2020,9,16,0
65556,2.97,0,0,1,0,0,15,2020,9,17,0
65557,3.99,0,0,1,0,0,15,2020,9,18,0
65558,4.64,0,0,1,0,0,15,2020,9,19,0
65559,4.97,0,0,1,0,0,15,2020,9,20,0
65560,3.24,0,0,1,0,0,15,2020,9,21,0
65561,2.19,0,0,1,0,0,15,2020,9,22,0
65562,2.63,0,0,1,0,0,15,2020,9,23,0
65563,2.4,0,0,1,0,0,16,2020,9,0,0
65564,1.43,0,0,1,0,0,16,2020,9,1,0
65565,1.06,0,0,1,0,0,16,2020,9,2,0
65566,0.63,0,0,1,0,0,16,2020,9,3,0
65567,0.43,0,0,1,0,0,16,2020,9,4,0
65568,0.0,0,0,0,1,0,15,2020,9,5,0
65569,0.08,0,0,0,1,0,15,2020,9,6,0
65570,0.01,0,0,0,1,0,15,2020,9,7,0
65571,0.03,0,0,0,1,0,15,2020,9,8,0
65572,0.11,0,0,0,1,0,15,2020,9,9,0
65573,0.49,0,0,0,1,0,15,2020,9,10,0
65574,0.2,0,0,0,1,0,15,2020,9,11,0
65575,0.19,0,0,0,1,0,15,2020,9,12,0
65576,0.21,0,0,0,1,0,15,2020,9,13,0
65577,0.14,0,0,0,1,0,15,2020,9,14,0
65578,0.55,0,0,0,1,0,15,2020,9,15,0
65579,0.17,0,0,0,1,0,15,2020,9,16,0
65580,0.16,0,0,0,1,0,15,2020,9,17,0
65581,0.48,0,0,0,1,0,15,2020,9,18,0
65582,0.97,0,0,0,1,0,15,2020,9,19,0
65583,1.65,0,0,0,1,0,15,2020,9,20,0
65584,1.86,0,0,0,1,0,15,2020,9,21,0
65585,2.17,0,0,0,1,0,15,2020,9,22,0
65586,1.58,0,0,0,1,0,15,2020,9,23,0
65587,1.02,0,0,0,1,0,16,2020,9,0,0
65588,0.35,0,0,0,1,0,16,2020,9,1,0
65589,0.0,0,0,0,1,0,16,2020,9,2,0
65590,0.12,0,0,0,1,0,16,2020,9,3,0
65591,0.08,0,0,0,1,0,16,2020,9,4,0
65592,0.1,0,1,0,0,0,15,2020,9,5,0
65593,0.42,0,1,0,0,0,15,2020,9,6,0
65594,0.4,0,1,0,0,0,15,2020,9,7,0
65595,0.52,0,1,0,0,0,15,2020,9,8,0
